date;count;total_count;ratio
2009-01-17;0;996;0
2009-01-18;0;1100;0
2009-01-19;0;1831;0
2009-01-20;0;2065;0
2009-01-21;0;1526;0
2009-01-22;0;1082;0
2009-01-23;0;1372;0
2009-01-24;0;789;0
2009-01-25;0;1125;0
2009-01-26;0;2293;0
2009-01-27;0;6334;0
2009-01-28;0;2291;0
2009-01-29;0;2191;0
2009-01-30;0;2116;0
2009-01-31;0;1087;0
2009-02-01;0;1029;0
2009-02-02;0;2132;0
2009-02-03;0;1946;0
2009-02-04;0;1939;0
2009-02-05;0;2201;0
2009-02-06;0;2098;0
2009-02-07;0;1029;0
2009-02-08;1;1102;0.0009074410163339383
2009-02-09;0;2343;0
2009-02-10;0;2131;0
2009-02-11;0;2119;0
2009-02-12;0;2321;0
2009-02-13;1;2148;0.0004655493482309125
2009-02-14;0;986;0
2009-02-15;0;1011;0
2009-02-16;0;1720;0
2009-02-17;0;2040;0
2009-02-18;0;9901;0
2009-02-19;0;2198;0
2009-02-20;0;2018;0
2009-02-21;0;982;0
2009-02-22;0;1186;0
2009-02-23;0;2292;0
2009-02-24;0;2219;0
2009-02-25;0;2192;0
2009-02-26;0;2358;0
2009-02-27;0;2323;0
2009-02-28;0;1178;0
2009-03-01;0;1409;0
2009-03-02;0;2795;0
2009-03-03;0;2623;0
2009-03-04;0;2576;0
2009-03-05;1;2665;0.000375234521575985
2009-03-06;0;2537;0
2009-03-07;0;1262;0
2009-03-08;0;1386;0
2009-03-09;0;2694;0
2009-03-10;0;2588;0
2009-03-11;0;2680;0
2009-03-12;0;2668;0
2009-03-13;0;2503;0
2009-03-14;0;1204;0
2009-03-15;0;1272;0
2009-03-16;0;1995;0
2009-03-17;0;2375;0
2009-03-18;1;2702;0.0003700962250185048
2009-03-19;0;2595;0
2009-03-20;0;2533;0
2009-03-21;0;866;0
2009-03-22;0;1275;0
2009-03-23;0;2586;0
2009-03-24;0;2466;0
2009-03-25;0;2665;0
2009-03-26;0;2732;0
2009-03-27;0;2418;0
2009-03-28;0;1151;0
2009-03-29;0;1370;0
2009-03-30;0;2643;0
2009-03-31;0;2670;0
2009-04-01;0;2666;0
2009-04-02;0;2634;0
2009-04-03;1;2475;0.00040404040404040404
2009-04-04;0;1121;0
2009-04-05;0;1403;0
2009-04-06;0;2536;0
2009-04-07;0;2410;0
2009-04-08;0;2563;0
2009-04-09;0;2408;0
2009-04-10;0;1870;0
2009-04-11;0;1135;0
2009-04-12;0;1273;0
2009-04-13;0;2423;0
2009-04-14;0;2532;0
2009-04-15;0;2496;0
2009-04-16;0;2551;0
2009-04-17;0;2491;0
2009-04-18;0;1134;0
2009-04-19;0;1364;0
2009-04-20;0;2580;0
2009-04-21;0;2505;0
2009-04-22;0;2707;0
2009-04-23;0;2594;0
2009-04-24;0;2477;0
2009-04-25;0;1172;0
2009-04-26;0;1350;0
2009-04-27;0;2495;0
2009-04-28;0;2678;0
2009-04-29;0;2769;0
2009-04-30;0;2731;0
2009-05-01;0;2542;0
2009-05-02;0;1241;0
2009-05-03;0;1404;0
2009-05-04;0;2433;0
2009-05-05;0;2675;0
2009-05-06;0;2664;0
2009-05-07;0;2719;0
2009-05-08;1;2479;0.0004033884630899556
2009-05-09;0;1176;0
2009-05-10;0;1401;0
2009-05-11;0;2387;0
2009-05-12;0;2576;0
2009-05-13;0;1967;0
2009-05-14;0;1205;0
2009-05-15;0;1619;0
2009-05-16;0;943;0
2009-05-17;0;1034;0
2009-05-18;0;4947;0
2009-05-19;0;1955;0
2009-05-20;1;1989;0.0005027652086475615
2009-05-21;0;2194;0
2009-05-22;1;2253;0.0004438526409232135
2009-05-23;0;940;0
2009-05-24;1;1339;0.0007468259895444362
2009-05-25;0;1355;0
2009-05-26;0;2426;0
2009-05-27;0;2499;0
2009-05-28;0;2471;0
2009-05-29;0;2383;0
2009-05-30;0;1213;0
2009-05-31;0;1402;0
2009-06-01;0;1564;0
2009-06-02;0;2234;0
2009-06-03;0;2573;0
2009-06-04;1;2653;0.0003769317753486619
2009-06-05;0;2468;0
